Contract Address,Transaction Hash,Original Gas Used,"SmartShield (Success, Gas Used, Error Message)","Elysium (Success, Gas Used, Error Message)"
0x090fc358fa1a992c083590c7dd33ad5208a02e9d,0xd97d2aa04e7a92bfadf90a2a5f1a59c426640cfaa6023c06ca79166a83ca5199,368207,"(False, 1041, '')","(False, 1029, '')"
0x9cddb488d39821f06057dfb0f7885964da3d801b,0xdd8e427ecb6926c45d74d05723e9ac377b33f4b96c1d0b195aaf963061bd086c,52073,"(False, 957, '')","(False, 945, '')"
0x0ec4207aa379dfcd9239e987530b95a55178e5eb,0x8f7dbac45a4b8a5374b736ccff1b79f6ef95467029acb86edab5f36d9e44418a,52073,"(False, 957, '')","(False, 945, '')"
0x0ec4207aa379dfcd9239e987530b95a55178e5eb,0xf8054c96884fe7047817eec23a9b5f82af54591148981b24bf20ee6bc057c375,52073,"(False, 957, '')","(False, 945, '')"
0x0ec4207aa379dfcd9239e987530b95a55178e5eb,0xb319cda3f5414169cd4912eb97b04fe5bbf4d0583626fd643eaf8138826f01c0,368207,"(False, 1041, '')","(False, 1029, '')"
0x0ec4207aa379dfcd9239e987530b95a55178e5eb,0x66eabc6773414978bbc18a30d1276396400c7970d7a5deda03b97790da9ab51a,368207,"(False, 1041, '')","(False, 1029, '')"
0xf084d5bc3e35e3d903260267ebd545c49c6013d0,0x1f42f91dc2227db9dc1475dd98f924eea8eb3e8d82fd7dbfd0ab1141234a77d7,34440,"(False, 1492, '')","(False, 1468, '')"
0xf084d5bc3e35e3d903260267ebd545c49c6013d0,0x093198f509facd4339265c1f8e9b226786c1b4cae582aec086922431280ec1ff,49440,"(False, 1492, '')","(False, 1468, '')"
0xf084d5bc3e35e3d903260267ebd545c49c6013d0,0xc393b300c67eee0925890cd38172afbe8eb1adf549bd73526f50f750ea3b5c47,74376,"(False, 175144, 'Invalid opcode 0xfe @ 3467')","(False, 175144, 'Invalid opcode 0xfe @ 3467')"
0xf084d5bc3e35e3d903260267ebd545c49c6013d0,0xd04e04448d6063aed424642337c4e5e7ff9d49744a0c929da80497df23506b4f,74376,"(False, 76876, 'Invalid opcode 0xfe @ 3467')","(False, 76876, 'Invalid opcode 0xfe @ 3467')"
0x82cf44be0768a3600c4bdea58607783a3a7c51ae,0x6898846b762aefcdb99d077212bed5e02fd40187dfe21f1070ec8f96b4a7e0da,56006,"(False, 2517, '')","(False, 2465, '')"
0x0f7524d64ceb92dae1d1a56b20b6d520134795d4,0xdcb5ed85d8690a42f0b03b174631b84fd3a7d3e5c225028cee56145e12ab04f5,54263,"(False, 1182, '')","(False, 1170, '')"
0x0f7524d64ceb92dae1d1a56b20b6d520134795d4,0x3d10d96de2759d98f5bef7e2ddb10dcbf6d56bce1b386d3a4e90573d3ba14b28,24263,"(False, 1182, '')","(False, 1170, '')"
0x310b15ad0a8b282ee8011d91c79feba80cb179c8,0x83e1decccd27016325a919466e3739d938840841de8785f15f0787b2df240ed3,24510,"(False, 7016, '')","(False, 6992, '')"
0x310b15ad0a8b282ee8011d91c79feba80cb179c8,0x837182b322dfd1ed2b3e08d9433b8676b97516be66d584e9b24239a3f872937e,28006,"(False, 1644, '')","(False, 1629, '')"
0x310b15ad0a8b282ee8011d91c79feba80cb179c8,0x8ad59239bf5c261391e43dcebc16e1be98ff5965b3c1cc3711759fe861c9b3e7,28006,"(False, 1644, '')","(False, 1629, '')"
0x732e28b4a2fae96461f6b4cfae8165d8a0d464d6,0x024fb218481fb4cbc0d5d6ec93c4b402685e1a8fa12fe480a239425e789bd072,49452,"(False, 1510, '')","(False, 1486, '')"
0x47427a4921bdf2b3ac75ecf53193a5265af4a12f,0x68947a4d9a59a7f854569f1ab7d093a98f5f87ac6bb331f67f5833188aed6ac2,66021,"(False, 629, '')","(False, 617, '')"
0x47427a4921bdf2b3ac75ecf53193a5265af4a12f,0x8963ddcb2cc38b84d77d8adfee7e45548d825d820e46d1840a0478f0eb551115,51349,"(False, 617, '')","(False, 605, '')"
0x47427a4921bdf2b3ac75ecf53193a5265af4a12f,0xcb6a5be40b1ba8e2e21d7ef3bfdabf18507c00044b91ba60cbd9959d2476280f,51349,"(False, 617, '')","(False, 605, '')"
0x47427a4921bdf2b3ac75ecf53193a5265af4a12f,0xa16036b04c2a08e8b1e3fe8b77aafdbfe7474a85268b29bdd89d525a9862934d,21349,"(False, 617, '')","(False, 605, '')"
0x47427a4921bdf2b3ac75ecf53193a5265af4a12f,0xa51c92e2394ad47b54cdc355efbb6e19d52a021f3ab98de6b0d9642daa122120,80365,"(False, 653, '')","(False, 641, '')"
0x47427a4921bdf2b3ac75ecf53193a5265af4a12f,0x10a96899774c6143657ffeaba8d96444833224fab3dfa0c647ebe3241df7de81,65365,"(False, 653, '')","(False, 641, '')"
0xe923dd860176d3ef69d7852257cc773900807f7c,0x599e065b55ec8cf41e40912fc3064355c7e4010ce89c5752d3d8bc486e46831e,36873,"(False, 1644, '')","(False, 1629, '')"
0xe923dd860176d3ef69d7852257cc773900807f7c,0x10bd44ab4ed11e47b7c1469623c7de67e924ab2d1545ba60522f9ac9f3a625a1,28510,"(False, 1644, '')","(False, 1629, '')"
0xe923dd860176d3ef69d7852257cc773900807f7c,0x22a6f6be6d06f374a53a26578d212eab4c17f113745a7a32696880b32a4cc77e,40681,"(False, 1644, '')","(False, 1629, '')"
0xe923dd860176d3ef69d7852257cc773900807f7c,0xcccb31f100d3f2ea89ae5af35e81153e0950f3ea57e9c50d6bc4187c717a2959,28150,"(False, 1644, '')","(False, 1629, '')"
0xe923dd860176d3ef69d7852257cc773900807f7c,0x0be2df1a54f5704428e427b9925be8a66222a4b894f069a43cf0daf1856e1d61,27862,"(False, 1644, '')","(False, 1629, '')"
0xe923dd860176d3ef69d7852257cc773900807f7c,0x2198e5c9472c85773f993173172998fb352a2812e80c90a0d696c60af7309e74,28582,"(False, 1644, '')","(False, 1629, '')"
0xe923dd860176d3ef69d7852257cc773900807f7c,0xa8af2d6ef50b37d967ee70636f71464c8a974c1488558d6bde7e63b7281aebc7,28150,"(False, 1644, '')","(False, 1629, '')"
0x6e58b4c41cab75dc0239938bf5455ab8823ee4de,0xa8c4c0fbb844871273691ba191859228b29a12cef3d0fcf70b5f6905e50eae70,43969,"(False, 43969, 'Invalid opcode 0xfe @ 3467')","(False, 43969, 'Invalid opcode 0xfe @ 3467')"
0xedbaf3c5100302dcdda53269322f3730b1f0416d,0xccd698cd866914bd5dd30ad914214ab4dfe79dbc4897154dac105dfb2cd3ce62,19749,"(False, 63736, 'Invalid opcode 0xfd @ 3335')","(False, 63736, 'Invalid opcode 0xfd @ 1325')"
0xedbaf3c5100302dcdda53269322f3730b1f0416d,0xcc9ace749c99ad0453e4378c280cf1ca779d1917b873db44fed2763b64634d70,19749,"(False, 63736, 'Invalid opcode 0xfd @ 3335')","(False, 63736, 'Invalid opcode 0xfd @ 1325')"
0xedbaf3c5100302dcdda53269322f3730b1f0416d,0xd9b4d6ff6d88eed2bda26bcf634e15271a424feb4fe6e27a8c1d230331a6db4d,19749,"(False, 63736, 'Invalid opcode 0xfd @ 3335')","(False, 63736, 'Invalid opcode 0xfd @ 1325')"
0xedbaf3c5100302dcdda53269322f3730b1f0416d,0x0e28c87520e5131d924f7b9ef5706044331d3b9bbca881e4bf85092ca6fa1d7f,19749,"(False, 63736, 'Invalid opcode 0xfd @ 3335')","(False, 63736, 'Invalid opcode 0xfd @ 1325')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x46f9be02408f35e33bcb4bd8c16b1b4bb35926a680f7a4f8ea1932f167110c26,46129,"(False, 20448, '')","(False, 20421, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x63025f0874de0285ee5254fbe477a26af295639b6152d1897958cfdf1490d738,40613,"(False, 1644, '')","(False, 1629, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x07805a3faffdc86ffe17cf48da542b18f75767f4e2db773f11454ba9b98a2b2b,28294,"(False, 1644, '')","(False, 1629, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x34cbeac6b6502503830f739e03d5342f322728bf1119d21ce22cb68cf5715467,39865,"(False, 14188, '')","(False, 14161, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x72f313c9f12c4b8b69e075f76517324211e9cd1a0a16f9af8037433ef13cab49,37961,"(False, 1644, '')","(False, 1629, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x000f207e3b60748f0b54e1e726145c02c29b000177cc05788e3550fd97ee9e91,40681,"(False, 1644, '')","(False, 1629, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0xd643ccfff514431e6c275932f07d274f2c9a20e224fca9d5764e875a550f71d6,38097,"(False, 26172, '')","(False, 69285, 'Invalid Jump Destination')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x3a12ea5bde6ae86ca73d0cc511def8bec2fb34f57145ba28f7fe41fcce955f31,40681,"(False, 15004, '')","(False, 14977, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0xeaa4ea3e27d8536d4fc7d674817fe5eadf212ae20f643a4bc445f3359bea984b,40613,"(False, 14936, '')","(False, 14909, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x655613400dca6bb10da2ac596ec88324f612094dd92af1452d3eefaf56e8f20a,46129,"(False, 7088, '')","(False, 7073, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x8270248ea76ab7b627d59a7d7148d2e3a30a9af81eb2199b49dec6fa90cf6625,24510,"(False, 12380, '')","(False, 12340, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x0f034c2856b98b8b68c28e10a5be0ff117a53aa1f7c1b9410617766b4074fd20,40477,"(False, 28552, '')","(False, 73143, 'Invalid Jump Destination')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x0c655b4640d7c720b22d4692cd63be4d8fd2aee39cfa9f11e755fdf1bae57288,40681,"(False, 1644, '')","(False, 1629, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0xb7292fbaaed8c964926da1877f448ac105de92b3f2e8578730641b84291f5adf,24510,"(False, 12380, '')","(False, 12340, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0xb06e517e446edb25187a9afe9e8a5455ea2bda4eaca316055754afa2eec860ed,28366,"(False, 1644, '')","(False, 1629, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0xa6ebd2c13a0a16e6d514d3d87250262542c76e3e2fd898107afc481cbaf8014e,28294,"(False, 1644, '')","(False, 1629, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x3a26bf65b411ff13cab507d41e8362777d530ba087cf0ab6565cb85eb55b70c6,29958,"(False, 17824, '')","(False, 17784, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x9c2a0161582c4d45e01eb1ec7113c79bafac8e53551b042b19b8af61c91c8a09,24510,"(False, 7016, '')","(False, 6992, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0xd3961346f0ab00b97fde3cb69b5d2fed265e580fad34bd62e36eee8d73946501,26070,"(False, 14024, '')","(False, 125144, 'Invalid Jump Destination')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0xd17780467012ffdca15f0ca46cdc05e82792560d40f0edf7094c201dff345d76,28150,"(False, 1644, '')","(False, 1629, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x8d923811b34ec7827fd6043f165c746805bc856e1158f717e9746e24fcc3b0de,28006,"(False, 1644, '')","(False, 1629, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x5cb2ecb3d7b65f631c4c7c99e64634437fd54169c17b1e84e3c19b1d000f29b7,29958,"(False, 12460, '')","(False, 12436, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x040e9860601a5443650abc7b7d9f2d46d785b1572bdbd039e663715e1e4fdd18,28222,"(False, 1644, '')","(False, 1629, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0xc24c7aec41db3356e36b834c5e20c689c3362874246cbb0b934e777ab94311fc,24510,"(False, 12380, '')","(False, 12340, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0xa033562b0fbdd71e5c31f17e7b2da96a2e137f46c5f447793536b744bd9630b4,46129,"(False, 7088, '')","(False, 7073, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0xd45e741d190d4d01a216a7cefb9b052a53bc6dbdb2733619646e408971ee5339,40137,"(False, 1644, '')","(False, 1629, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0xe2a9d163348a0d3ed9cb5e3f84aa117913fef362d1ccc5bb929aab8ac0c2ad91,40137,"(False, 1644, '')","(False, 1629, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0xb4753a6e8144ed80c19757288d43d4d059245151cb422acefbfa06755d582ac4,40681,"(False, 1644, '')","(False, 1629, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0xebb3875036a90a39e7eac13a63f905718583259e24b4df649bb91f647124ab7f,33831,"(False, 1644, '')","(False, 1629, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0xb08fb4ec0b3c7ed15579fa65c84778296f858d48e51b86e140f5ce5350ce029f,27647,"(False, 1644, '')","(False, 1629, '')"
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,0x6723c08120064bfc8a36e4e5e2c42ab64b040bed031c7a31faef6373fdf9060e,31927,"(False, 1644, '')","(False, 1629, '')"
0x903f155f2bf707a429c9014c25270a6b0b8f8bb9,0x930e7f79115007ea97ba46f8e6477c8340cb9ad4f147fa6531aa46f5de11efb8,73512,"(False, 73512, 'Invalid opcode 0xfe @ 3467')","(False, 73512, 'Invalid opcode 0xfe @ 3467')"
0x1c98eea5fe5e15d77feeabc0dfcfad32314fd481,0x53c76d5ccc55c50bbf94db68599d34703172565571f0e7a119b9d1af2b29e7bf,27535,"(False, 1429, '')","(False, 1414, '')"
0x49488350b4b2ed2fd164dd0d50b00e7e3f531651,0xeedf98a97b1566257dec878d1cfc909ec7222de2b6b4f1ef072ec0717aa6abd1,49450,"(False, 1507, '')","(False, 1483, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0xb39203695e96df073e513e7adcf14f962b3defa763b46e13cf1d91c91ddb23b4,56889,"(False, 1650, '')","(False, 1635, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x7692f4d1b929126fa80211acc553777fa13e6f4665012ebd8bab43cc331106c5,56889,"(False, 44820, '')","(False, 44763, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0xceb58b8e6b648bebebd15bc9b8f12e8b3a8c3560836f14b812b2c08f32d28504,56753,"(False, 44684, '')","(False, 44627, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0xfa6d419b3b61f689a762bf97bfece3cf025926d335f56fa5b76ce1e8f7aea918,24510,"(False, 12320, '')","(False, 12308, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x54f218638b8b40c05296af3b1eed47271d01e59163db42047d22d805faee37d9,56753,"(False, 44684, '')","(False, 44627, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x4a6cc31f5c3efc1af9362047cfab09dfcdc939859c3de58e8dd45d4f9bdf11d1,56889,"(False, 1650, '')","(False, 1635, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x2f0f82cec4e85eb06a7bbf6bb1b3b6013304180512bd72f0944ed3e2824f8c71,24510,"(False, 12320, '')","(False, 12308, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x5ad78b081107afafd499bc42f9a9c22a6c43d8aa768920360ccac6b32bbf63dd,43189,"(False, 1650, '')","(False, 1635, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x205431ee902e7c89c7bfebe78fa0cc0c08ed743f2cbdc72f712d74174e981329,56889,"(False, 1650, '')","(False, 1635, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x53887a23151bb35dba7ca188e7f6fb25fb80115f9b58e6853dcb2a900d095700,56889,"(False, 1650, '')","(False, 1635, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x946de7e943d622c4f0237aca46b1ada53bbacdcb7c9e9c44cecefe15130b7812,56889,"(False, 1650, '')","(False, 1635, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x5fac06a626ed4f3822d4db14c4f05843901fdb9ac7df274449f8028eb57bb930,39510,"(False, 27320, '')","(False, 27308, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x2e995c4c5569e174f0360d3a48e6ebd80a6f0476478be9fd28f824ee5a956461,56889,"(False, 1650, '')","(False, 1635, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x5d5dcd94888025db31511efb2bc54d1efd69e692b4d0d2a96d78bcc6026fb549,56753,"(False, 1650, '')","(False, 1635, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0xa7f8848d5e32c7bbd30fdc75c919d140f44a90b6e391d2faca2623660acc7c03,56753,"(False, 1650, '')","(False, 1635, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0xeff2055e6edaa1c3f8587ce5fddc0f4e7a5849c3f759e5d34fb6da08da683949,56889,"(False, 44820, '')","(False, 44763, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0xc82a0d1ad16da4522ac1ccced0969e7fa9dd88a0a7bfa20a461edd013efbb66b,56889,"(False, 44820, '')","(False, 44763, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x0845cf7a8bd4eac4512e007c5d5aedae5ab8f9104696607edac76d4d0b10f246,56753,"(False, 1650, '')","(False, 1635, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x58d1fa49728d65c3faff803207469b899db110c032016b6b8662cb0198812859,56889,"(False, 44820, '')","(False, 44763, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0xb53eec55779f6e2843f7483bf0d4379fdd3b51e91b499c865b228a84752ae9e2,54510,"(False, 27320, '')","(False, 27308, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x14d519ad99bc11418425796115d40b879c321720601ecc9444cefe08b457d0e3,56753,"(False, 44684, '')","(False, 44627, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x0aac94798c783975647824e7840fde45ec019099211e27b782dba58fbc3810db,56617,"(False, 44548, '')","(False, 44491, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0xf015dd2e63dd3d241fb9218d18b2aae7791190ec513905d559acfd272880d16a,56753,"(False, 44684, '')","(False, 44627, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x358851691444e8c8ba5dcf4829b713d9d68251c218540d661cdb697e2874e261,56753,"(False, 1650, '')","(False, 1635, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0xbd6d9bb572006d732ea9e9318ecf0c04e2bba057607a75e408df46c73453fd0d,56889,"(False, 1650, '')","(False, 1635, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x490ad32c160ee580751b0116ec2e4bbe52a8371cfe8b37d7081272b4441e555a,37587,"(False, 25518, '')","(False, 25461, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0x29b9c40d7eb83c44bd3a3fd918f43b62564d8967eae1f5b7b6248b34c1b47e12,43189,"(False, 1650, '')","(False, 1635, '')"
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,0xd33cfe6190d30ba7572da1e74b45aa2e68e7e5a8c09f7c8adf3ab04eec72cc4b,56889,"(False, 1650, '')","(False, 1635, '')"
0xc825aa83f12e4d225ea1f21511a68e7aa78a002f,0xdf4cfc585266aca992840ef3a7a280b23e31c27d2eab99492d87cedb2fb1f094,37349,"(False, 25253, '')","(False, 25211, '')"
0xc825aa83f12e4d225ea1f21511a68e7aa78a002f,0x430559a4b9060f50b1f553efb6c70c20b4996e811a2b3276707b1d0e8d1aa7a9,28582,"(False, 1644, '')","(False, 1629, '')"
0xc825aa83f12e4d225ea1f21511a68e7aa78a002f,0x2db2c4a609f93b969271b4722f8597c1355cb1c8d3ea619cd9f047aaf4c87409,27934,"(False, 1644, '')","(False, 1629, '')"
0xc825aa83f12e4d225ea1f21511a68e7aa78a002f,0xd2ae6c3822736b4aedebfa7438ce180f6ce7a7c7f09ddd898120624891a3fdb2,28078,"(False, 1644, '')","(False, 1629, '')"
0xc825aa83f12e4d225ea1f21511a68e7aa78a002f,0xaefe7f5928b2dda05377e6edb9ca89a7be86f93b75fc7eecd869a5869440bc7f,28582,"(False, 1644, '')","(False, 1629, '')"
0x07419940b9a2d1eb54e123bd4853240ffac77186,0xb99d1a25f89d7059fc4f73d4d23851a589b9b6b9b886ea0be5503a090604e1c8,28006,"(False, 1644, '')","(False, 1629, '')"
0x43ee79e379e7b78d871100ed696e803e7893b644,0x01a2eb8e9611ad9f7754c304c04362faea7163ec3bb826bf7501dbd8154f2f32,61707,"(False, 802, '')","(False, 778, '')"
0x43ee79e379e7b78d871100ed696e803e7893b644,0x327368cd424962fe3b803984352e600d878c7ba76ed24b5f2204e1a0fa6cff0f,46707,"(False, 802, '')","(False, 778, '')"
0x43ee79e379e7b78d871100ed696e803e7893b644,0x4076be6ebb1170211f8f753a0b01e63c43ec83c7621cd028e27c837dc342ea88,76707,"(False, 802, '')","(False, 778, '')"
0x43ee79e379e7b78d871100ed696e803e7893b644,0xc906aae04ea18c203836365440d709f94b585e59f9b5a4f8d0f711eb047480cd,61707,"(False, 802, '')","(False, 778, '')"
0x43ee79e379e7b78d871100ed696e803e7893b644,0x1e9cd57cf17d243b286f5105651a2d8ff6e7f8dbd8cf0147faace6eedfd0d2df,76707,"(False, 802, '')","(False, 778, '')"
0xb851aaeb64d0a9f9ade95973c523767e6265d292,0xab2226a80f18e623de72e804912b11bcef45c714e3a9a105ea27189c1ef41357,371500,"(False, 1022, '')","(False, 1010, '')"
0xb851aaeb64d0a9f9ade95973c523767e6265d292,0xc078b5e87ea21f7a745b275cab241fbf44e482e61e4a74ab084d9e37bb937b59,52580,"(False, 938, '')","(False, 926, '')"
0xb851aaeb64d0a9f9ade95973c523767e6265d292,0x8d72a890731bacd80d311d6852542671666eb89c5087e62ea7698091d0022cb7,52580,"(False, 938, '')","(False, 926, '')"
0x78420eb790e77b4a6b459e58a6d3b16a59e0f6b2,0xda80543b7fb14c492947bd03f04fd6989409597b311f468edd82ce66aa0c2771,52580,"(False, 938, '')","(False, 926, '')"
0x78420eb790e77b4a6b459e58a6d3b16a59e0f6b2,0xccfc9a935c83ea563b0b07f4146292938c4dc6dcedf2843afac1eb690095529a,52580,"(False, 938, '')","(False, 926, '')"
0x78420eb790e77b4a6b459e58a6d3b16a59e0f6b2,0x3e4de6079c447b8ac92f60a10393190fff20eecce8f1f384978023f0ac5123b2,371500,"(False, 1022, '')","(False, 1010, '')"
0xd77d1dbc69765d2c39332efb75f266248f8b1a11,0xedb6b0f3a633b5f7ea27cb9158a4258bf76eb3dcfb4d306f86f67b4c41a0eb49,37112,"(False, 996, '')","(False, 984, '')"
0x329bca83b582006ca1fe2c1cf8bbd94ad0e6033a,0xf182dbe2bc15d51beddf9ba1c24e261b3dc6194e3bca9cc80ca281aab376f201,28195,"(False, 977, '')","(False, 962, '')"
0x329bca83b582006ca1fe2c1cf8bbd94ad0e6033a,0x086a7c2be2dcf59e5f2422fba5c6c8a8e62095d91d68c08a59dbe5d9c4e56ac7,73269,"(False, 73269, 'Invalid opcode 0xfe @ 3467')","(False, 73269, 'Invalid opcode 0xfe @ 3467')"
0x329bca83b582006ca1fe2c1cf8bbd94ad0e6033a,0x8d9481e062835687c99e10b0d9bfec91f67631e1c465399f5e2a0e1c658a6b59,28269,"(False, 225208, 'Invalid opcode 0xfe @ 3467')","(False, 225208, 'Invalid opcode 0xfe @ 3467')"
0xf3d166d8a0db4d40e66552a5c228b1e46571acbb,0x3041ddd778717bf9399945b3e5243f0924cffd44d3030af3b4ad001316686848,89102,"(False, 3309, '')","(False, 3294, '')"
0xf3d166d8a0db4d40e66552a5c228b1e46571acbb,0xb9ce39cc80da88f2e57c2fd2585248f0d95e6f5dd0e9147765b778507f7ec8bd,43244,"(False, 865, '')","(False, 850, '')"
0xf3d166d8a0db4d40e66552a5c228b1e46571acbb,0xd9eb43fae53c15808546a03f1967ed1cfcb97fbd8dd738161ca25650f4720ffa,43244,"(False, 865, '')","(False, 850, '')"
0xf3d166d8a0db4d40e66552a5c228b1e46571acbb,0xe1eedb8e64cf86585c56697c70a57790f4ea20b7b11ca7403c02d176a17256af,13244,"(False, 865, '')","(False, 850, '')"
0xf3d166d8a0db4d40e66552a5c228b1e46571acbb,0x2dc5dc0311328f6a2e7e56f35502ebc840307f8ae8f86a61436b1d7968e2638e,28244,"(False, 865, '')","(False, 850, '')"
0x623afe103fb8d189b56311e4ce9956ec0989b412,0x13a56022a51f381991105da9d50cde5fd04f88d3549f2ae4a715b88b5a344453,56940,"(False, 1111, '')","(False, 1059, '')"
0x623afe103fb8d189b56311e4ce9956ec0989b412,0x2b33e1d99413b095e0078419e08348fa75cdcc41fcd1fc0658b7b4e132a92e6a,56940,"(False, 1111, '')","(False, 1059, '')"
0x623afe103fb8d189b56311e4ce9956ec0989b412,0xe08e4e83c280002222b4411d93bf4baf06f780fa6e16cb12f9b7e700e0c0bdd3,56940,"(False, 1111, '')","(False, 1059, '')"
0x623afe103fb8d189b56311e4ce9956ec0989b412,0x29c83745b58cec8fb8a3f56ea064c071c41c74996152aa75299b72eba1554747,71940,"(False, 1111, '')","(False, 1059, '')"
0x623afe103fb8d189b56311e4ce9956ec0989b412,0xad217bfd5021bafc2e1719429350de761b6d89d2ba8a26d0d1ef959d4a96f62e,71940,"(False, 1111, '')","(False, 1059, '')"
0x623afe103fb8d189b56311e4ce9956ec0989b412,0x3df8722934f73c762a8b23507e1bef74315957113214eba02c35e1ddbb3c7ef1,71940,"(False, 1111, '')","(False, 1059, '')"
0x623afe103fb8d189b56311e4ce9956ec0989b412,0x17c32436fd70a34729c252f38a10815a7fe02ef983e86f6e9bdceb83db23d54e,56940,"(False, 1111, '')","(False, 1059, '')"
0x623afe103fb8d189b56311e4ce9956ec0989b412,0x33f4622be35a277f300f91379bed0d21ec89af9fb426e1dd7efe9015be5cfc7b,56940,"(False, 1111, '')","(False, 1059, '')"
0x623afe103fb8d189b56311e4ce9956ec0989b412,0x16fed15d51b96fe1bb5f2b012238f88f1e5fbcb1a4ef0fc702ef5b5fdf8fe251,71940,"(False, 1111, '')","(False, 1059, '')"
0x91126cfa7db2983527b0b749cc8a61fdeffedc28,0x61125e31c85c15ca4ddd8e09e666bcda88ea2d0896a8970bfabe44e5df6c2fdf,74704,"(False, 74704, 'Invalid opcode 0xfe @ 3467')","(False, 74704, 'Invalid opcode 0xfe @ 3467')"
0x91126cfa7db2983527b0b749cc8a61fdeffedc28,0x147e7f68f3beb379c91ff8124346b61da36ead0c3887b62bc93a55fc2a193d1f,74704,"(False, 77204, 'Invalid opcode 0xfe @ 3467')","(False, 77204, 'Invalid opcode 0xfe @ 3467')"
